iteration	evaluations	runtime[s]	Coste-minimo[MIN]	Productividad-maxima[MAX]
726	18150	4.89	16100	431
726	18150	4.89	17000	466
726	18150	4.89	16400	446
726	18150	4.89	17400	477
727	18175	4.892	18800	487
727	18175	4.892	16000	401
727	18175	4.892	17800	479
727	18175	4.892	16350	436
727	18175	4.892	16050	421
727	18175	4.892	18400	485
727	18175	4.892	16800	457
727	18175	4.892	16100	431
727	18175	4.892	16700	451
727	18175	4.892	17400	477
727	18175	4.892	16400	446
727	18175	4.892	17350	467
727	18175	4.892	17000	466
728	18200	4.895	16000	401
728	18200	4.895	18800	487
728	18200	4.895	17800	479
728	18200	4.895	18400	485
728	18200	4.895	16100	431
728	18200	4.895	17000	466
728	18200	4.895	16400	446
728	18200	4.895	16800	457
728	18200	4.895	17350	467
728	18200	4.895	16050	421
728	18200	4.895	16350	436
728	18200	4.895	16700	451
728	18200	4.895	17400	477
729	18225	4.897	18800	487
729	18225	4.897	16350	436
729	18225	4.897	18400	485
729	18225	4.897	16050	421
729	18225	4.897	16400	446
729	18225	4.897	16700	451
729	18225	4.897	16100	431
729	18225	4.897	16000	401
729	18225	4.897	17350	467
729	18225	4.897	17800	479
729	18225	4.897	16800	457
729	18225	4.897	17000	466
729	18225	4.897	17400	477
730	18250	4.899	16000	401
730	18250	4.899	18800	487
730	18250	4.899	17800	479
730	18250	4.899	16400	446
730	18250	4.899	16050	421
730	18250	4.899	16700	451
730	18250	4.899	17000	466
730	18250	4.899	17400	477
730	18250	4.899	18400	485
730	18250	4.899	16350	436
730	18250	4.899	16800	457
730	18250	4.899	17350	467
730	18250	4.899	16100	431
731	18275	4.903	18800	487
731	18275	4.903	18400	485
731	18275	4.903	16050	421
731	18275	4.903	16350	436
731	18275	4.903	16000	401
731	18275	4.903	17350	467
731	18275	4.903	17800	479
731	18275	4.903	17000	466
731	18275	4.903	16700	451
731	18275	4.903	16400	446
731	18275	4.903	16100	431
731	18275	4.903	16800	457
731	18275	4.903	17400	477
732	18300	4.906	17800	479
732	18300	4.906	16000	401
732	18300	4.906	18800	487
732	18300	4.906	16050	421
732	18300	4.906	16700	451
732	18300	4.906	18400	485
732	18300	4.906	16400	446
732	18300	4.906	16350	436
732	18300	4.906	17400	477
732	18300	4.906	16800	457
732	18300	4.906	16100	431
732	18300	4.906	17000	466
732	18300	4.906	17350	467
733	18325	4.908	18800	487
733	18325	4.908	16050	421
733	18325	4.908	16000	401
733	18325	4.908	17800	479
733	18325	4.908	16350	436
733	18325	4.908	17350	467
733	18325	4.908	16400	446
733	18325	4.908	16100	431
733	18325	4.908	16800	457
733	18325	4.908	17000	466
733	18325	4.908	18400	485
733	18325	4.908	16700	451
733	18325	4.908	17400	477
734	18350	4.912	17800	479
734	18350	4.912	16000	401
734	18350	4.912	18800	487
734	18350	4.912	16050	421
734	18350	4.912	18400	485
734	18350	4.912	17400	477
734	18350	4.912	17000	466
734	18350	4.912	16800	457
734	18350	4.912	16400	446
734	18350	4.912	16350	436
734	18350	4.912	16700	451
734	18350	4.912	16100	431
734	18350	4.912	17350	467
735	18375	4.916	18800	487
735	18375	4.916	16050	421
735	18375	4.916	16000	401
735	18375	4.916	17800	479
735	18375	4.916	18400	485
735	18375	4.916	16800	457
735	18375	4.916	16400	446
735	18375	4.916	16700	451
735	18375	4.916	17350	467
735	18375	4.916	17000	466
735	18375	4.916	16100	431
735	18375	4.916	17400	477
735	18375	4.916	16350	436
736	18400	4.919	17800	479
736	18400	4.919	16000	401
736	18400	4.919	18800	487
736	18400	4.919	16050	421
736	18400	4.919	18400	485
736	18400	4.919	16700	451
736	18400	4.919	16100	431
736	18400	4.919	16800	457
736	18400	4.919	17350	467
736	18400	4.919	17000	466
736	18400	4.919	16350	436
736	18400	4.919	17400	477
736	18400	4.919	16400	446
737	18425	4.922	16000	401
737	18425	4.922	17800	479
737	18425	4.922	18400	485
737	18425	4.922	16700	451
737	18425	4.922	17350	467
737	18425	4.922	16400	446
737	18425	4.922	18800	487
737	18425	4.922	16800	457
737	18425	4.922	16350	436
737	18425	4.922	16100	431
737	18425	4.922	17400	477
737	18425	4.922	17000	466
737	18425	4.922	16050	421
738	18450	4.925	18800	487
738	18450	4.925	17800	479
738	18450	4.925	16050	421
738	18450	4.925	16000	401
738	18450	4.925	18400	485
738	18450	4.925	16700	451
738	18450	4.925	16800	457
738	18450	4.925	17350	467
738	18450	4.925	16350	436
738	18450	4.925	16400	446
738	18450	4.925	17000	466
738	18450	4.925	17400	477
738	18450	4.925	16100	431
739	18475	4.927	16000	401
739	18475	4.927	17800	479
739	18475	4.927	17350	467
739	18475	4.927	18800	487
739	18475	4.927	16350	436
739	18475	4.927	16050	421
739	18475	4.927	16800	457
739	18475	4.927	18400	485
739	18475	4.927	17000	466
739	18475	4.927	16400	446
739	18475	4.927	17400	477
739	18475	4.927	16100	431
739	18475	4.927	16700	451
740	18500	4.93	17800	479
740	18500	4.93	16000	401
740	18500	4.93	18400	485
740	18500	4.93	16700	451
740	18500	4.93	17350	467
740	18500	4.93	16350	436
740	18500	4.93	16400	446
740	18500	4.93	16100	431
740	18500	4.93	17000	466
740	18500	4.93	17400	477
740	18500	4.93	16050	421
740	18500	4.93	16800	457
740	18500	4.93	18800	487
741	18525	4.932	16000	401
741	18525	4.932	17800	479
741	18525	4.932	17350	467
741	18525	4.932	16350	436
741	18525	4.932	16050	421
741	18525	4.932	18400	485
741	18525	4.932	16700	451
741	18525	4.932	17400	477
741	18525	4.932	16400	446
741	18525	4.932	16100	431
741	18525	4.932	18800	487
741	18525	4.932	16800	457
741	18525	4.932	17000	466
742	18550	4.935	17800	479
742	18550	4.935	16000	401
742	18550	4.935	16700	451
742	18550	4.935	16050	421
742	18550	4.935	17350	467
742	18550	4.935	17000	466
742	18550	4.935	16400	446
742	18550	4.935	18400	485
742	18550	4.935	17400	477
742	18550	4.935	18800	487
742	18550	4.935	16800	457
742	18550	4.935	16350	436
742	18550	4.935	16100	431
743	18575	4.938	16000	401
743	18575	4.938	16350	436
743	18575	4.938	18400	485
743	18575	4.938	18800	487
743	18575	4.938	17350	467
743	18575	4.938	16050	421
743	18575	4.938	16100	431
743	18575	4.938	17400	477
743	18575	4.938	17800	479
743	18575	4.938	16800	457
743	18575	4.938	17000	466
743	18575	4.938	16400	446
743	18575	4.938	16700	451
744	18600	4.942	16000	401
744	18600	4.942	18400	485
744	18600	4.942	18800	487
744	18600	4.942	16350	436
744	18600	4.942	17800	479
744	18600	4.942	16800	457
744	18600	4.942	16100	431
744	18600	4.942	16700	451
744	18600	4.942	17350	467
744	18600	4.942	16050	421
744	18600	4.942	17000	466
744	18600	4.942	16400	446
744	18600	4.942	17400	477
745	18625	4.945	16350	436
745	18625	4.945	16000	401
745	18625	4.945	16050	421
745	18625	4.945	16100	431
745	18625	4.945	17800	479
745	18625	4.945	16800	457
745	18625	4.945	17350	467
745	18625	4.945	16400	446
745	18625	4.945	16700	451
745	18625	4.945	18400	485
745	18625	4.945	18800	487
745	18625	4.945	17000	466
745	18625	4.945	17400	477
746	18650	4.949	16000	401
746	18650	4.949	18400	485
746	18650	4.949	16350	436
746	18650	4.949	17800	479
746	18650	4.949	16700	451
746	18650	4.949	17350	467
746	18650	4.949	16050	421
746	18650	4.949	17000	466
746	18650	4.949	16100	431
746	18650	4.949	17400	477
746	18650	4.949	16800	457
746	18650	4.949	18800	487
746	18650	4.949	16400	446
747	18675	4.951	16350	436
747	18675	4.951	16050	421
747	18675	4.951	17800	479
747	18675	4.951	17350	467
747	18675	4.951	16700	451
747	18675	4.951	18400	485
747	18675	4.951	18800	487
747	18675	4.951	16100	431
747	18675	4.951	16400	446
747	18675	4.951	16000	401
747	18675	4.951	16800	457
747	18675	4.951	17400	477
747	18675	4.951	17000	466
748	18700	4.954	18400	485
748	18700	4.954	16350	436
748	18700	4.954	17800	479
748	18700	4.954	17350	467
748	18700	4.954	16050	421
748	18700	4.954	17000	466
748	18700	4.954	17400	477
748	18700	4.954	18800	487
748	18700	4.954	16800	457
748	18700	4.954	16000	401
748	18700	4.954	16100	431
748	18700	4.954	16700	451
748	18700	4.954	16400	446
749	18725	4.957	16350	436
749	18725	4.957	17350	467
749	18725	4.957	16100	431
749	18725	4.957	18800	487
749	18725	4.957	16000	401
749	18725	4.957	16700	451
749	18725	4.957	16800	457
749	18725	4.957	17000	466
749	18725	4.957	17800	479
749	18725	4.957	18400	485
749	18725	4.957	17400	477
749	18725	4.957	16050	421
749	18725	4.957	16400	446
750	18750	4.96	17800	479
750	18750	4.96	17350	467
750	18750	4.96	17000	466
750	18750	4.96	16000	401
750	18750	4.96	17400	477
750	18750	4.96	16050	421
750	18750	4.96	16100	431
750	18750	4.96	16350	436
750	18750	4.96	18800	487
750	18750	4.96	16700	451
750	18750	4.96	16400	446
750	18750	4.96	16800	457
750	18750	4.96	18400	485
751	18775	4.962	16350	436
751	18775	4.962	17350	467
751	18775	4.962	16000	401
751	18775	4.962	16100	431
751	18775	4.962	18400	485
751	18775	4.962	16050	421
751	18775	4.962	16700	451
751	18775	4.962	16800	457
751	18775	4.962	17800	479
751	18775	4.962	18800	487
751	18775	4.962	17000	466
751	18775	4.962	17400	477
751	18775	4.962	16400	446
752	18800	4.966	17350	467
752	18800	4.966	16000	401
752	18800	4.966	16050	421
752	18800	4.966	16350	436
752	18800	4.966	16700	451
752	18800	4.966	16400	446
752	18800	4.966	16100	431
752	18800	4.966	17000	466
752	18800	4.966	17400	477
752	18800	4.966	18400	485
752	18800	4.966	16800	457
752	18800	4.966	18800	487
752	18800	4.966	17800	479
753	18825	4.969	16350	436
753	18825	4.969	17350	467
753	18825	4.969	16000	401
753	18825	4.969	16050	421
753	18825	4.969	18400	485
753	18825	4.969	16700	451
753	18825	4.969	17800	479
753	18825	4.969	18800	487
753	18825	4.969	16100	431
753	18825	4.969	17400	477
753	18825	4.969	16800	457
753	18825	4.969	17000	466
753	18825	4.969	16400	446
754	18850	4.972	17350	467
754	18850	4.972	16000	401
754	18850	4.972	16050	421
754	18850	4.972	16350	436
754	18850	4.972	16700	451
754	18850	4.972	18400	485
754	18850	4.972	18800	487
754	18850	4.972	17800	479
754	18850	4.972	17400	477
754	18850	4.972	16100	431
754	18850	4.972	17000	466
754	18850	4.972	16800	457
754	18850	4.972	16400	446
755	18875	4.975	16350	436
755	18875	4.975	17350	467
755	18875	4.975	16000	401
755	18875	4.975	16700	451
755	18875	4.975	17800	479
755	18875	4.975	17400	477
755	18875	4.975	17000	466
755	18875	4.975	18400	485
755	18875	4.975	16100	431
755	18875	4.975	18800	487
755	18875	4.975	16400	446
755	18875	4.975	16800	457
755	18875	4.975	16050	421
756	18900	4.977	17350	467
756	18900	4.977	16000	401
756	18900	4.977	16700	451
756	18900	4.977	18800	487
756	18900	4.977	17800	479
756	18900	4.977	18400	485
756	18900	4.977	16100	431
756	18900	4.977	16050	421
756	18900	4.977	16400	446
756	18900	4.977	17400	477
756	18900	4.977	17000	466
756	18900	4.977	16350	436
756	18900	4.977	16800	457
757	18925	4.981	16000	401
757	18925	4.981	16700	451
757	18925	4.981	16050	421
757	18925	4.981	18400	485
757	18925	4.981	16350	436
757	18925	4.981	16800	457
757	18925	4.981	16100	431
757	18925	4.981	17800	479
757	18925	4.981	17350	467
757	18925	4.981	17000	466
757	18925	4.981	16400	446
757	18925	4.981	17400	477
757	18925	4.981	18800	487
758	18950	4.984	16700	451
758	18950	4.984	17350	467
758	18950	4.984	16000	401
758	18950	4.984	16100	431
758	18950	4.984	18800	487
758	18950	4.984	16050	421
758	18950	4.984	16350	436
758	18950	4.984	17800	479
758	18950	4.984	17400	477
758	18950	4.984	16400	446
758	18950	4.984	18400	485
758	18950	4.984	16800	457
758	18950	4.984	17000	466
759	18975	4.987	16000	401
759	18975	4.987	16700	451
759	18975	4.987	16050	421
759	18975	4.987	17800	479
759	18975	4.987	17350	467
759	18975	4.987	16400	446
759	18975	4.987	18800	487
759	18975	4.987	17400	477
759	18975	4.987	16100	431
759	18975	4.987	18400	485
759	18975	4.987	16350	436
759	18975	4.987	17000	466
759	18975	4.987	16800	457
760	19000	4.99	17350	467
760	19000	4.99	16000	401
760	19000	4.99	18800	487
760	19000	4.99	16050	421
760	19000	4.99	16350	436
760	19000	4.99	16100	431
760	19000	4.99	17400	477
760	19000	4.99	16400	446
760	19000	4.99	17000	466
760	19000	4.99	17800	479
760	19000	4.99	16700	451
760	19000	4.99	16800	457
760	19000	4.99	18400	485
761	19025	4.993	16700	451
761	19025	4.993	16000	401
761	19025	4.993	16050	421
761	19025	4.993	17350	467
761	19025	4.993	18800	487
761	19025	4.993	16100	431
761	19025	4.993	17000	466
761	19025	4.993	18400	485
761	19025	4.993	16350	436
761	19025	4.993	16400	446
761	19025	4.993	17800	479
761	19025	4.993	17400	477
761	19025	4.993	16800	457
762	19050	4.995	17350	467
762	19050	4.995	16000	401
762	19050	4.995	16050	421
762	19050	4.995	16100	431
762	19050	4.995	16700	451
762	19050	4.995	18400	485
762	19050	4.995	17800	479
762	19050	4.995	16350	436
762	19050	4.995	16800	457
762	19050	4.995	17400	477
762	19050	4.995	17000	466
762	19050	4.995	16400	446
762	19050	4.995	18800	487
763	19075	4.998	16700	451
763	19075	4.998	16000	401
763	19075	4.998	18800	487
763	19075	4.998	16100	431
763	19075	4.998	17000	466
763	19075	4.998	17800	479
763	19075	4.998	17350	467
763	19075	4.998	16050	421
763	19075	4.998	17400	477
763	19075	4.998	16400	446
763	19075	4.998	16350	436
763	19075	4.998	16800	457
763	19075	4.998	18400	485
764	19100	5.001	16050	421
764	19100	5.001	16000	401
764	19100	5.001	18800	487
764	19100	5.001	17400	477
764	19100	5.001	16700	451
764	19100	5.001	18400	485
764	19100	5.001	16800	457
764	19100	5.001	17000	466
764	19100	5.001	16100	431
764	19100	5.001	17800	479
764	19100	5.001	16350	436
764	19100	5.001	16400	446
764	19100	5.001	17350	467
765	19125	5.004	16000	401
765	19125	5.004	16700	451
765	19125	5.004	16050	421
765	19125	5.004	16350	436
765	19125	5.004	18400	485
765	19125	5.004	18800	487
765	19125	5.004	17800	479
765	19125	5.004	16100	431
765	19125	5.004	16400	446
765	19125	5.004	17400	477
765	19125	5.004	17000	466
765	19125	5.004	17350	467
765	19125	5.004	16800	457
766	19150	5.006	16050	421
766	19150	5.006	16000	401
766	19150	5.006	18800	487
766	19150	5.006	16700	451
766	19150	5.006	18400	485
766	19150	5.006	17000	466
766	19150	5.006	16100	431
766	19150	5.006	17800	479
766	19150	5.006	16350	436
766	19150	5.006	17350	467
766	19150	5.006	17400	477
766	19150	5.006	16800	457
766	19150	5.006	16400	446
767	19175	5.009	16000	401
767	19175	5.009	16050	421
767	19175	5.009	18400	485
767	19175	5.009	18800	487
767	19175	5.009	16100	431
767	19175	5.009	16400	446
767	19175	5.009	16350	436
767	19175	5.009	17350	467
767	19175	5.009	16700	451
767	19175	5.009	17000	466
767	19175	5.009	16800	457
767	19175	5.009	17800	479
767	19175	5.009	17400	477
768	19200	5.012	16050	421
768	19200	5.012	16000	401
768	19200	5.012	17800	479
768	19200	5.012	16400	446
768	19200	5.012	16100	431
768	19200	5.012	17000	466
768	19200	5.012	17350	467
768	19200	5.012	16800	457
768	19200	5.012	18400	485
768	19200	5.012	18800	487
768	19200	5.012	16350	436
768	19200	5.012	16700	451
768	19200	5.012	17400	477
769	19225	5.019	16000	401
769	19225	5.019	18800	487
769	19225	5.019	16100	431
769	19225	5.019	16350	436
769	19225	5.019	17350	467
769	19225	5.019	16700	451
769	19225	5.019	16800	457
769	19225	5.019	17400	477
769	19225	5.019	16050	421
769	19225	5.019	16400	446
769	19225	5.019	18400	485
769	19225	5.019	17800	479
769	19225	5.019	17000	466
770	19250	5.023	16000	401
770	19250	5.023	16050	421
770	19250	5.023	17800	479
770	19250	5.023	16100	431
770	19250	5.023	17350	467
770	19250	5.023	16800	457
770	19250	5.023	18400	485
770	19250	5.023	18800	487
770	19250	5.023	17000	466
770	19250	5.023	17400	477
770	19250	5.023	16350	436
770	19250	5.023	16700	451
770	19250	5.023	16400	446
771	19275	5.031	16000	401
771	19275	5.031	16100	431
771	19275	5.031	17350	467
771	19275	5.031	16800	457
771	19275	5.031	16350	436
771	19275	5.031	16050	421
771	19275	5.031	18400	485
771	19275	5.031	16700	451
771	19275	5.031	16400	446
771	19275	5.031	17800	479
771	19275	5.031	17000	466
771	19275	5.031	17400	477
771	19275	5.031	18800	487
772	19300	5.037	16100	431
772	19300	5.037	17350	467
772	19300	5.037	16800	457
772	19300	5.037	18400	485
772	19300	5.037	18800	487
772	19300	5.037	16350	436
772	19300	5.037	17000	466
772	19300	5.037	17800	479
772	19300	5.037	17400	477
772	19300	5.037	16050	421
772	19300	5.037	16000	401
772	19300	5.037	16400	446
772	19300	5.037	16700	451
773	19325	5.041	17350	467
773	19325	5.041	16800	457
773	19325	5.041	16350	436
773	19325	5.041	16050	421
773	19325	5.041	18400	485
773	19325	5.041	17000	466
773	19325	5.041	18800	487
773	19325	5.041	16700	451
773	19325	5.041	17800	479
773	19325	5.041	16000	401
773	19325	5.041	16100	431
773	19325	5.041	16400	446
773	19325	5.041	17400	477
774	19350	5.045	17350	467
774	19350	5.045	18400	485
774	19350	5.045	18800	487
774	19350	5.045	16350	436
774	19350	5.045	16050	421
774	19350	5.045	16000	401
774	19350	5.045	16400	446
774	19350	5.045	16700	451
774	19350	5.045	16100	431
774	19350	5.045	16800	457
774	19350	5.045	17000	466
774	19350	5.045	17800	479
774	19350	5.045	17400	477
775	19375	5.048	17350	467
775	19375	5.048	16050	421
775	19375	5.048	18400	485
775	19375	5.048	16700	451
775	19375	5.048	16000	401
775	19375	5.048	16100	431
775	19375	5.048	17800	479
775	19375	5.048	16350	436
775	19375	5.048	17400	477
775	19375	5.048	17000	466
775	19375	5.048	16800	457
775	19375	5.048	18800	487
775	19375	5.048	16400	446
776	19400	5.051	17350	467
776	19400	5.051	16350	436
776	19400	5.051	16050	421
776	19400	5.051	16000	401
776	19400	5.051	16800	457
776	19400	5.051	17800	479
776	19400	5.051	16700	451
776	19400	5.051	18400	485
776	19400	5.051	17000	466
776	19400	5.051	18800	487
776	19400	5.051	16400	446
776	19400	5.051	16100	431
776	19400	5.051	17400	477
777	19425	5.054	18400	485
777	19425	5.054	17350	467
777	19425	5.054	16050	421
777	19425	5.054	16000	401
777	19425	5.054	16100	431
777	19425	5.054	16350	436
777	19425	5.054	16700	451
777	19425	5.054	17800	479
777	19425	5.054	18800	487
777	19425	5.054	17400	477
777	19425	5.054	16800	457
777	19425	5.054	17000	466
777	19425	5.054	16400	446
778	19450	5.057	16350	436
778	19450	5.057	17350	467
778	19450	5.057	16000	401
778	19450	5.057	17800	479
778	19450	5.057	18400	485
778	19450	5.057	18800	487
778	19450	5.057	16100	431
778	19450	5.057	16800	457
778	19450	5.057	17400	477
778	19450	5.057	16050	421
778	19450	5.057	16700	451
778	19450	5.057	17000	466
778	19450	5.057	16400	446
779	19475	5.06	17350	467
779	19475	5.06	16050	421
779	19475	5.06	16350	436
779	19475	5.06	16700	451
779	19475	5.06	18800	487
779	19475	5.06	16000	401
779	19475	5.06	18400	485
779	19475	5.06	17800	479
779	19475	5.06	16100	431
779	19475	5.06	17000	466
779	19475	5.06	17400	477
779	19475	5.06	16800	457
779	19475	5.06	16400	446
780	19500	5.065	16350	436
780	19500	5.065	17350	467
780	19500	5.065	16000	401
780	19500	5.065	18800	487
780	19500	5.065	16100	431
780	19500	5.065	16050	421
780	19500	5.065	16700	451
780	19500	5.065	16800	457
780	19500	5.065	17400	477
780	19500	5.065	17000	466
780	19500	5.065	18400	485
780	19500	5.065	17800	479
780	19500	5.065	16400	446
781	19525	5.069	16050	421
781	19525	5.069	16350	436
781	19525	5.069	18800	487
781	19525	5.069	16700	451
781	19525	5.069	16000	401
781	19525	5.069	18400	485
781	19525	5.069	16100	431
781	19525	5.069	17800	479
781	19525	5.069	17350	467
781	19525	5.069	17000	466
781	19525	5.069	16400	446
781	19525	5.069	17400	477
781	19525	5.069	16800	457
782	19550	5.073	16350	436
782	19550	5.073	17350	467
782	19550	5.073	16000	401
782	19550	5.073	18800	487
782	19550	5.073	16050	421
782	19550	5.073	16800	457
782	19550	5.073	16100	431
782	19550	5.073	17800	479
782	19550	5.073	16700	451
782	19550	5.073	18400	485
782	19550	5.073	17000	466
782	19550	5.073	17400	477
782	19550	5.073	16400	446
783	19575	5.077	16050	421
783	19575	5.077	16350	436
783	19575	5.077	18800	487
783	19575	5.077	16000	401
783	19575	5.077	16100	431
783	19575	5.077	18400	485
783	19575	5.077	17350	467
783	19575	5.077	16800	457
783	19575	5.077	17800	479
783	19575	5.077	16700	451
783	19575	5.077	17000	466
